t (s)	Ids (Amps)
0.000000000000	0.000000039101
0.500000000000	0.000000039063
1.000000000000	0.000000038995
1.500000000000	0.000000038937
2.000000000000	0.000000038887
2.500000000000	0.000000038826
3.000000000000	0.000000038720
3.500000000000	0.000000038786
4.000000000000	0.000000038733
4.500000000000	0.000000038688
5.000000000000	0.000000038629
5.500000000000	0.000000038589
6.000000000000	0.000000038566
6.500000000000	0.000000038561
7.000000000000	0.000000038515
7.500000000000	0.000000038477
8.000000000000	0.000000038479
8.500000000000	0.000000038442
9.000000000000	0.000000038430
9.500000000000	0.000000038377
10.000000000000	0.000000038348
10.500000000000	0.000000038338
11.000000000000	0.000000038346
11.500000000000	0.000000038310
12.000000000000	0.000000038256
12.500000000000	0.000000038246
13.000000000000	0.000000038245
13.500000000000	0.000000038219
14.000000000000	0.000000038201
14.500000000000	0.000000038209
15.000000000000	0.000000038167
15.500000000000	0.000000038139
16.000000000000	0.000000038126
16.500000000000	0.000000038121
17.000000000000	0.000000038096
17.500000000000	0.000000038078
18.000000000000	0.000000038080
18.500000000000	0.000000038089
19.000000000000	0.000000038077
19.500000000000	0.000000038090
20.000000000000	0.000000038056
20.500000000000	0.000000038039
21.000000000000	0.000000038006
21.500000000000	0.000000038003
22.000000000000	0.000000037998
22.500000000000	0.000000038002
23.000000000000	0.000000037972
23.500000000000	0.000000037977
24.000000000000	0.000000037973
24.500000000000	0.000000037978
25.000000000000	0.000000037949
25.500000000000	0.000000037968
26.000000000000	0.000000037960
26.500000000000	0.000000037933
27.000000000000	0.000000037949
27.500000000000	0.000000037966
28.000000000000	0.000000037939
28.500000000000	0.000000037939
29.000000000000	0.000000037905
29.500000000000	0.000000037919
30.000000000000	0.000000037901
30.500000000000	0.000000037866
31.000000000000	0.000000037882
31.500000000000	0.000000037886
32.000000000000	0.000000037840
32.500000000000	0.000000037858
33.000000000000	0.000000037880
33.500000000000	0.000000037867
34.000000000000	0.000000037867
34.500000000000	0.000000037852
35.000000000000	0.000000037835
35.500000000000	0.000000037833
36.000000000000	0.000000037791
36.500000000000	0.000000037808
37.000000000000	0.000000037811
37.500000000000	0.000000037829
38.000000000000	0.000000037819
38.500000000000	0.000000037835
39.000000000000	0.000000037817
39.500000000000	0.000000037811
40.000000000000	0.000000037845
40.500000000000	0.000000037806
41.000000000000	0.000000037783
41.500000000000	0.000000037767
42.000000000000	0.000000037766
42.500000000000	0.000000037740
43.000000000000	0.000000037768
43.500000000000	0.000000037781
44.000000000000	0.000000037806
44.500000000000	0.000000037771
45.000000000000	0.000000037760
45.500000000000	0.000000037748
