t (s)	Ids (Amps)
0.000000000000	0.000000001063
0.500000000000	0.000000001045
1.000000000000	0.000000001033
1.500000000000	0.000000001014
2.000000000000	0.000000001115
2.500000000000	0.000000001013
3.000000000000	0.000000000998
3.500000000000	0.000000000943
4.000000000000	0.000000000965
4.500000000000	0.000000000957
5.000000000000	0.000000000955
5.500000000000	0.000000000960
6.000000000000	0.000000000959
6.500000000000	0.000000000936
7.000000000000	0.000000000942
7.500000000000	0.000000000956
8.000000000000	0.000000000943
8.500000000000	0.000000000944
9.000000000000	0.000000000956
9.500000000000	0.000000000960
10.000000000000	0.000000000951
10.500000000000	0.000000000962
11.000000000000	0.000000000959
11.500000000000	0.000000000951
12.000000000000	0.000000000975
12.500000000000	0.000000000969
13.000000000000	0.000000000953
13.500000000000	0.000000000948
14.000000000000	0.000000000937
14.500000000000	0.000000000954
15.000000000000	0.000000000946
15.500000000000	0.000000000955
16.000000000000	0.000000000950
16.500000000000	0.000000000943
17.000000000000	0.000000000969
17.500000000000	0.000000000964
18.000000000000	0.000000000962
18.500000000000	0.000000000956
19.000000000000	0.000000000960
19.500000000000	0.000000000968
20.000000000000	0.000000000954
20.500000000000	0.000000000950
21.000000000000	0.000000000934
21.500000000000	0.000000000949
22.000000000000	0.000000000959
22.500000000000	0.000000000936
23.000000000000	0.000000000944
23.500000000000	0.000000000938
24.000000000000	0.000000000958
24.500000000000	0.000000000959
25.000000000000	0.000000000947
25.500000000000	0.000000000945
26.000000000000	0.000000000947
26.500000000000	0.000000000943
27.000000000000	0.000000000926
27.500000000000	0.000000000941
28.000000000000	0.000000000947
28.500000000000	0.000000000943
29.000000000000	0.000000000922
29.500000000000	0.000000000934
30.000000000000	0.000000000931
30.500000000000	0.000000000930
31.000000000000	0.000000000934
31.500000000000	0.000000000951
32.000000000000	0.000000000960
32.500000000000	0.000000000949
33.000000000000	0.000000000967
33.500000000000	0.000000000956
34.000000000000	0.000000000961
34.500000000000	0.000000000969
35.000000000000	0.000000000946
35.500000000000	0.000000000954
36.000000000000	0.000000000939
36.500000000000	0.000000000951
37.000000000000	0.000000000939
37.500000000000	0.000000000940
38.000000000000	0.000000000956
38.500000000000	0.000000000942
39.000000000000	0.000000000945
39.500000000000	0.000000000946
40.000000000000	0.000000000938
40.500000000000	0.000000000947
41.000000000000	0.000000000947
41.500000000000	0.000000000964
42.000000000000	0.000000000948
42.500000000000	0.000000001044
43.000000000000	0.000000001219
43.500000000000	0.000000001041
44.000000000000	0.000000001050
44.500000000000	0.000000001007
45.000000000000	0.000000000985
45.500000000000	0.000000000989
46.000000000000	0.000000000936
46.500000000000	0.000000000925
47.000000000000	0.000000000938
47.500000000000	0.000000000943
48.000000000000	0.000000000935
48.500000000000	0.000000000929
49.000000000000	0.000000000947
49.500000000000	0.000000000926
50.000000000000	0.000000000965
50.500000000000	0.000000000984
51.000000000000	0.000000000936
51.500000000000	0.000000000932
52.000000000000	0.000000000903
52.500000000000	0.000000001028
53.000000000000	0.000000001013
53.500000000000	0.000000000963
54.000000000000	0.000000000879
54.500000000000	0.000000000922
55.000000000000	0.000000000953
55.500000000000	0.000000000999
56.000000000000	0.000000000963
56.500000000000	0.000000000937
57.000000000000	0.000000000943
57.500000000000	0.000000000938
58.000000000000	0.000000000938
58.500000000000	0.000000000935
59.000000000000	0.000000000941
59.500000000000	0.000000000971
60.000000000000	0.000000000953
60.500000000000	0.000000000962
61.000000000000	0.000000000971
61.500000000000	0.000000000943
62.000000000000	0.000000000934
62.500000000000	0.000000000936
63.000000000000	0.000000000947
63.500000000000	0.000000000948
