t (s)	Ids (Amps)
0.000000000000	0.000000027281
0.500000000000	0.000000027251
1.000000000000	0.000000027217
1.500000000000	0.000000027228
2.000000000000	0.000000027218
2.500000000000	0.000000027180
3.000000000000	0.000000027195
3.500000000000	0.000000027176
4.000000000000	0.000000027155
4.500000000000	0.000000027130
5.000000000000	0.000000027113
5.500000000000	0.000000027123
6.000000000000	0.000000027124
6.500000000000	0.000000027118
7.000000000000	0.000000027110
7.500000000000	0.000000027102
8.000000000000	0.000000027078
8.500000000000	0.000000027103
9.000000000000	0.000000027119
9.500000000000	0.000000027080
10.000000000000	0.000000027063
10.500000000000	0.000000027065
11.000000000000	0.000000027070
11.500000000000	0.000000027054
12.000000000000	0.000000027027
12.500000000000	0.000000027031
13.000000000000	0.000000027018
13.500000000000	0.000000027020
14.000000000000	0.000000027062
14.500000000000	0.000000027037
15.000000000000	0.000000027050
15.500000000000	0.000000027044
16.000000000000	0.000000027011
16.500000000000	0.000000026977
17.000000000000	0.000000026968
17.500000000000	0.000000026989
18.000000000000	0.000000026932
18.500000000000	0.000000026924
19.000000000000	0.000000026926
19.500000000000	0.000000026926
20.000000000000	0.000000026897
20.500000000000	0.000000026926
21.000000000000	0.000000026941
21.500000000000	0.000000026922
22.000000000000	0.000000026931
22.500000000000	0.000000026908
23.000000000000	0.000000026905
23.500000000000	0.000000026885
24.000000000000	0.000000026886
24.500000000000	0.000000026897
25.000000000000	0.000000026866
25.500000000000	0.000000026898
26.000000000000	0.000000026863
26.500000000000	0.000000026902
27.000000000000	0.000000026845
27.500000000000	0.000000026873
28.000000000000	0.000000026812
28.500000000000	0.000000026851
29.000000000000	0.000000026860
29.500000000000	0.000000026839
30.000000000000	0.000000026860
30.500000000000	0.000000026831
31.000000000000	0.000000026864
31.500000000000	0.000000026875
32.000000000000	0.000000026848
32.500000000000	0.000000026868
33.000000000000	0.000000026828
33.500000000000	0.000000026822
34.000000000000	0.000000026834
34.500000000000	0.000000026845
35.000000000000	0.000000026790
35.500000000000	0.000000026823
36.000000000000	0.000000026799
36.500000000000	0.000000026866
37.000000000000	0.000000026825
37.500000000000	0.000000026797
38.000000000000	0.000000026788
38.500000000000	0.000000026757
39.000000000000	0.000000026765
39.500000000000	0.000000026788
40.000000000000	0.000000026759
40.500000000000	0.000000026775
41.000000000000	0.000000026866
41.500000000000	0.000000026690
42.000000000000	0.000000026678
42.500000000000	0.000000026662
43.000000000000	0.000000026681
43.500000000000	0.000000026695
44.000000000000	0.000000026710
44.500000000000	0.000000026698
45.000000000000	0.000000026698
45.500000000000	0.000000026689
46.000000000000	0.000000026739
46.500000000000	0.000000026708
47.000000000000	0.000000026733
47.500000000000	0.000000026708
48.000000000000	0.000000026731
48.500000000000	0.000000026722
49.000000000000	0.000000026696
49.500000000000	0.000000026693
50.000000000000	0.000000026712
50.500000000000	0.000000026693
51.000000000000	0.000000026694
51.500000000000	0.000000026712
52.000000000000	0.000000026696
52.500000000000	0.000000026701
53.000000000000	0.000000026709
53.500000000000	0.000000026716
54.000000000000	0.000000026666
54.500000000000	0.000000026654
55.000000000000	0.000000026648
55.500000000000	0.000000026684
56.000000000000	0.000000026650
56.500000000000	0.000000026661
57.000000000000	0.000000026694
57.500000000000	0.000000026667
58.000000000000	0.000000026665
58.500000000000	0.000000026657
59.000000000000	0.000000026633
59.500000000000	0.000000026671
60.000000000000	0.000000026649
60.500000000000	0.000000026645
61.000000000000	0.000000026645
61.500000000000	0.000000026644
62.000000000000	0.000000026659
62.500000000000	0.000000026667
63.000000000000	0.000000026635
63.500000000000	0.000000026651
64.000000000000	0.000000026685
64.500000000000	0.000000026693
65.000000000000	0.000000026697
65.500000000000	0.000000026690
66.000000000000	0.000000026718
66.500000000000	0.000000026732
67.000000000000	0.000000026685
67.500000000000	0.000000026667
68.000000000000	0.000000026666
68.500000000000	0.000000026679
69.000000000000	0.000000026644
69.500000000000	0.000000026631
70.000000000000	0.000000026636
70.500000000000	0.000000026620
71.000000000000	0.000000026619
71.500000000000	0.000000026593
72.000000000000	0.000000026601
72.500000000000	0.000000026619
73.000000000000	0.000000026618
73.500000000000	0.000000026625
